"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Comparison"
"GO:0034085","establishment of sister chromatid cohesion","1/27","11/18805",0.0909090909090909,63.3164983164983,7.83920657299422,0.01568491797864,0.220033119114627,0.18644247387996,"STAG2",1,"REM_vs_REL"
"GO:0002244","hematopoietic progenitor cell differentiation","2/27","135/18805",0.0148148148148148,10.318244170096,4.12013216528219,0.0159678564686834,0.220033119114627,0.18644247387996,"EIF2AK2/SOS2",2,"REM_vs_REL"
"GO:0002237","response to molecule of bacterial origin","3/27","379/18805",0.0079155672823219,5.5130460275579,3.36555095600333,0.0166018968781905,0.220033119114627,0.18644247387996,"B2M/SELENOW/TAB2",3,"REM_vs_REL"
"GO:0030218","erythrocyte differentiation","2/27","138/18805",0.0144927536231884,10.0939345142244,4.06571037454272,0.0166442307621476,0.220033119114627,0.18644247387996,"B2M/SELENOW",2,"REM_vs_REL"
"GO:0002328","pro-B cell differentiation","1/27","12/18805",0.0833333333333333,58.0401234567901,7.49471907744617,0.0170990132864288,0.220033119114627,0.18644247387996,"SOS2",1,"REM_vs_REL"
"GO:0010269","response to selenium ion","1/27","12/18805",0.0833333333333333,58.0401234567901,7.49471907744617,0.0170990132864288,0.220033119114627,0.18644247387996,"SELENOW",1,"REM_vs_REL"
"GO:0051549","positive regulation of keratinocyte migration","1/27","12/18805",0.0833333333333333,58.0401234567901,7.49471907744617,0.0170990132864288,0.220033119114627,0.18644247387996,"MAP4K4",1,"REM_vs_REL"
"GO:1900121","negative regulation of receptor binding","1/27","12/18805",0.0833333333333333,58.0401234567901,7.49471907744617,0.0170990132864288,0.220033119114627,0.18644247387996,"B2M",1,"REM_vs_REL"
"GO:1905456","regulation of lymphoid progenitor cell differentiation","1/27","12/18805",0.0833333333333333,58.0401234567901,7.49471907744617,0.0170990132864288,0.220033119114627,0.18644247387996,"SOS2",1,"REM_vs_REL"
"GO:0030522","intracellular receptor signaling pathway","3/27","393/18805",0.00763358778625954,5.31665253039299,3.27925522738286,0.0182715371528234,0.220033119114627,0.18644247387996,"EIF2AK2/RNF125/WASHC4",3,"REM_vs_REL"
"GO:0034101","erythrocyte homeostasis","2/27","149/18805",0.0134228187919463,9.34874471787223,3.8796038830856,0.01922736326366,0.220033119114627,0.18644247387996,"B2M/SELENOW",2,"REM_vs_REL"
"GO:0051547","regulation of keratinocyte migration","1/27","14/18805",0.0714285714285714,49.7486772486772,6.91885523027223,0.0199213373281965,0.220033119114627,0.18644247387996,"MAP4K4",1,"REM_vs_REL"
"GO:0006999","nuclear pore organization","1/27","15/18805",0.0666666666666667,46.4320987654321,6.67463275304817,0.021329571264237,0.220033119114627,0.18644247387996,"NUP93",1,"REM_vs_REL"
"GO:0007216","G protein-coupled glutamate receptor signaling pathway","1/27","15/18805",0.0666666666666667,46.4320987654321,6.67463275304817,0.021329571264237,0.220033119114627,0.18644247387996,"GNAQ",1,"REM_vs_REL"
"GO:0033689","negative regulation of osteoblast proliferation","1/27","15/18805",0.0666666666666667,46.4320987654321,6.67463275304817,0.021329571264237,0.220033119114627,0.18644247387996,"EIF2AK2",1,"REM_vs_REL"
"GO:0035332","positive regulation of hippo signaling","1/27","15/18805",0.0666666666666667,46.4320987654321,6.67463275304817,0.021329571264237,0.220033119114627,0.18644247387996,"MAP4K4",1,"REM_vs_REL"
"GO:0002399","MHC class II protein complex assembly","1/27","16/18805",0.0625,43.5300925925926,6.4533738112409,0.0227358566062201,0.220033119114627,0.18644247387996,"B2M",1,"REM_vs_REL"
"GO:0002428","antigen processing and presentation of peptide antigen via MHC class Ib","1/27","16/18805",0.0625,43.5300925925926,6.4533738112409,0.0227358566062201,0.220033119114627,0.18644247387996,"B2M",1,"REM_vs_REL"
"GO:0002503","peptide antigen assembly with MHC class II protein complex","1/27","16/18805",0.0625,43.5300925925926,6.4533738112409,0.0227358566062201,0.220033119114627,0.18644247387996,"B2M",1,"REM_vs_REL"
"GO:0061635","regulation of protein complex stability","1/27","16/18805",0.0625,43.5300925925926,6.4533738112409,0.0227358566062201,0.220033119114627,0.18644247387996,"WASHC4",1,"REM_vs_REL"
"GO:0072350","tricarboxylic acid metabolic process","1/27","16/18805",0.0625,43.5300925925926,6.4533738112409,0.0227358566062201,0.220033119114627,0.18644247387996,"IDH3G",1,"REM_vs_REL"
"GO:1900120","regulation of receptor binding","1/27","16/18805",0.0625,43.5300925925926,6.4533738112409,0.0227358566062201,0.220033119114627,0.18644247387996,"B2M",1,"REM_vs_REL"
"GO:0140588","chromatin looping","2/27","168/18805",0.0119047619047619,8.29144620811288,3.59966968335514,0.0240582825646694,0.220033119114627,0.18644247387996,"CHD1/SMARCAD1",2,"REM_vs_REL"
"GO:1902033","regulation of hematopoietic stem cell proliferation","1/27","17/18805",0.0588235294117647,40.9694989106754,6.25165818480437,0.024140195946879,0.220033119114627,0.18644247387996,"EIF2AK2",1,"REM_vs_REL"
"GO:0018022","peptidyl-lysine methylation","1/27","18/18805",0.0555555555555556,38.6934156378601,6.06673973858817,0.0255425918756332,0.220033119114627,0.18644247387996,"EEF1AKMT2",1,"REM_vs_REL"
"GO:0043923","positive regulation by host of viral transcription","1/27","18/18805",0.0555555555555556,38.6934156378601,6.06673973858817,0.0255425918756332,0.220033119114627,0.18644247387996,"CHD1",1,"REM_vs_REL"
"GO:0098664","G protein-coupled serotonin receptor signaling pathway","1/27","18/18805",0.0555555555555556,38.6934156378601,6.06673973858817,0.0255425918756332,0.220033119114627,0.18644247387996,"GNAQ",1,"REM_vs_REL"
"GO:1902036","regulation of hematopoietic stem cell differentiation","1/27","18/18805",0.0555555555555556,38.6934156378601,6.06673973858817,0.0255425918756332,0.220033119114627,0.18644247387996,"EIF2AK2",1,"REM_vs_REL"
"GO:2000774","positive regulation of cellular senescence","1/27","18/18805",0.0555555555555556,38.6934156378601,6.06673973858817,0.0255425918756332,0.220033119114627,0.18644247387996,"B2M",1,"REM_vs_REL"
"GO:0051168","nuclear export","2/27","174/18805",0.0114942528735632,8.00553426990209,3.52030375681266,0.0256774788284282,0.220033119114627,0.18644247387996,"NUP93/WASHC4",2,"REM_vs_REL"
"GO:0007603","phototransduction, visible light","1/27","19/18805",0.0526315789473684,36.6569200779727,5.8963846244914,0.0269430469785955,0.220033119114627,0.18644247387996,"GNAQ",1,"REM_vs_REL"
"GO:0046931","pore complex assembly","1/27","19/18805",0.0526315789473684,36.6569200779727,5.8963846244914,0.0269430469785955,0.220033119114627,0.18644247387996,"NUP93",1,"REM_vs_REL"
"GO:0090670","RNA localization to Cajal body","1/27","19/18805",0.0526315789473684,36.6569200779727,5.8963846244914,0.0269430469785955,0.220033119114627,0.18644247387996,"SHQ1",1,"REM_vs_REL"
"GO:0090671","telomerase RNA localization to Cajal body","1/27","19/18805",0.0526315789473684,36.6569200779727,5.8963846244914,0.0269430469785955,0.220033119114627,0.18644247387996,"SHQ1",1,"REM_vs_REL"
"GO:0090672","telomerase RNA localization","1/27","19/18805",0.0526315789473684,36.6569200779727,5.8963846244914,0.0269430469785955,0.220033119114627,0.18644247387996,"SHQ1",1,"REM_vs_REL"
"GO:0090685","RNA localization to nucleus","1/27","19/18805",0.0526315789473684,36.6569200779727,5.8963846244914,0.0269430469785955,0.220033119114627,0.18644247387996,"SHQ1",1,"REM_vs_REL"
"GO:0002262","myeloid cell homeostasis","2/27","183/18805",0.0109289617486339,7.61181946974297,3.40812650408289,0.0281876429298584,0.220033119114627,0.18644247387996,"B2M/SELENOW",2,"REM_vs_REL"
"GO:0035455","response to interferon-alpha","1/27","20/18805",0.05,34.8240740740741,5.73875455959741,0.028341563838575,0.220033119114627,0.18644247387996,"EIF2AK2",1,"REM_vs_REL"
"GO:0051546","keratinocyte migration","1/27","20/18805",0.05,34.8240740740741,5.73875455959741,0.028341563838575,0.220033119114627,0.18644247387996,"MAP4K4",1,"REM_vs_REL"
"GO:0002396","MHC protein complex assembly","1/27","21/18805",0.0476190476190476,33.1657848324515,5.59232105179113,0.0297381450350808,0.220033119114627,0.18644247387996,"B2M",1,"REM_vs_REL"
"GO:0002501","peptide antigen assembly with MHC protein complex","1/27","21/18805",0.0476190476190476,33.1657848324515,5.59232105179113,0.0297381450350808,0.220033119114627,0.18644247387996,"B2M",1,"REM_vs_REL"
"GO:0007213","G protein-coupled acetylcholine receptor signaling pathway","1/27","21/18805",0.0476190476190476,33.1657848324515,5.59232105179113,0.0297381450350808,0.220033119114627,0.18644247387996,"GNAQ",1,"REM_vs_REL"
"GO:0032011","ARF protein signal transduction","1/27","21/18805",0.0476190476190476,33.1657848324515,5.59232105179113,0.0297381450350808,0.220033119114627,0.18644247387996,"MAP4K4",1,"REM_vs_REL"
"GO:0032012","regulation of ARF protein signal transduction","1/27","21/18805",0.0476190476190476,33.1657848324515,5.59232105179113,0.0297381450350808,0.220033119114627,0.18644247387996,"MAP4K4",1,"REM_vs_REL"
"GO:0039535","regulation of RIG-I signaling pathway","1/27","21/18805",0.0476190476190476,33.1657848324515,5.59232105179113,0.0297381450350808,0.220033119114627,0.18644247387996,"RNF125",1,"REM_vs_REL"
"GO:0090141","positive regulation of mitochondrial fission","1/27","21/18805",0.0476190476190476,33.1657848324515,5.59232105179113,0.0297381450350808,0.220033119114627,0.18644247387996,"DDHD2",1,"REM_vs_REL"
"GO:0062207","regulation of pattern recognition receptor signaling pathway","2/27","191/18805",0.0104712041884817,7.29299980608881,3.31464393975287,0.030498931730233,0.220033119114627,0.18644247387996,"EIF2AK2/RNF125",2,"REM_vs_REL"
"GO:0000729","DNA double-strand break processing","1/27","22/18805",0.0454545454545455,31.6582491582492,5.45580131971871,0.0311327931443258,0.220033119114627,0.18644247387996,"SMARCAD1",1,"REM_vs_REL"
"GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I","1/27","22/18805",0.0454545454545455,31.6582491582492,5.45580131971871,0.0311327931443258,0.220033119114627,0.18644247387996,"B2M",1,"REM_vs_REL"
"GO:0032874","positive regulation of stress-activated MAPK cascade","1/27","22/18805",0.0454545454545455,31.6582491582492,5.45580131971871,0.0311327931443258,0.220033119114627,0.18644247387996,"EIF2AK2",1,"REM_vs_REL"
"GO:0061709","reticulophagy","1/27","22/18805",0.0454545454545455,31.6582491582492,5.45580131971871,0.0311327931443258,0.220033119114627,0.18644247387996,"RETREG3",1,"REM_vs_REL"
"GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","1/27","22/18805",0.0454545454545455,31.6582491582492,5.45580131971871,0.0311327931443258,0.220033119114627,0.18644247387996,"EIF2AK2",1,"REM_vs_REL"
"GO:0071786","endoplasmic reticulum tubular network organization","1/27","22/18805",0.0454545454545455,31.6582491582492,5.45580131971871,0.0311327931443258,0.220033119114627,0.18644247387996,"RETREG3",1,"REM_vs_REL"
"GO:0007264","small GTPase-mediated signal transduction","3/27","487/18805",0.00616016427104723,4.29044033766826,2.78972766869573,0.0318552840383453,0.222137514027394,0.188225608142363,"CDC42SE2/SOS2/MAP4K4",3,"REM_vs_REL"
"GO:0002475","antigen processing and presentation via MHC class Ib","1/27","23/18805",0.0434782608695652,30.2818035426731,5.32810970629066,0.0325255107392307,0.223826869955496,0.189657064005764,"B2M",1,"REM_vs_REL"
"GO:0002320","lymphoid progenitor cell differentiation","1/27","24/18805",0.0416666666666667,29.0200617283951,5.20832034409156,0.0339163003894295,0.227413142354764,0.192695849715922,"SOS2",1,"REM_vs_REL"
"GO:0002483","antigen processing and presentation of endogenous peptide antigen","1/27","24/18805",0.0416666666666667,29.0200617283951,5.20832034409156,0.0339163003894295,0.227413142354764,0.192695849715922,"B2M",1,"REM_vs_REL"
"GO:0006403","RNA localization","2/27","206/18805",0.00970873786407767,6.76195613088817,3.15312433533396,0.0350289014370845,0.230321067876779,0.195159846183202,"SHQ1/NUP93",2,"REM_vs_REL"
"GO:0007623","circadian rhythm","2/27","207/18805",0.00966183574879227,6.72928967614958,3.14293332585138,0.0353397735328973,0.230321067876779,0.195159846183202,"GNAQ/PSPC1",2,"REM_vs_REL"
"GO:0016973","poly(A)+ mRNA export from nucleus","1/27","26/18805",0.0384615384615385,26.7877492877493,4.98937582326577,0.0366921061178302,0.230321067876779,0.195159846183202,"NUP93",1,"REM_vs_REL"
"GO:0051894","positive regulation of focal adhesion assembly","1/27","26/18805",0.0384615384615385,26.7877492877493,4.98937582326577,0.0366921061178302,0.230321067876779,0.195159846183202,"MAP4K4",1,"REM_vs_REL"
"GO:0042026","protein refolding","1/27","27/18805",0.037037037037037,25.7956104252401,4.88893603364131,0.0380771273188965,0.230321067876779,0.195159846183202,"B2M",1,"REM_vs_REL"
"GO:0002726","positive regulation of T cell cytokine production","1/27","28/18805",0.0357142857142857,24.8743386243386,4.79379654373898,0.0394602308209935,0.230321067876779,0.195159846183202,"B2M",1,"REM_vs_REL"
"GO:0033081","regulation of T cell differentiation in thymus","1/27","28/18805",0.0357142857142857,24.8743386243386,4.79379654373898,0.0394602308209935,0.230321067876779,0.195159846183202,"SOS2",1,"REM_vs_REL"
"GO:0039529","RIG-I signaling pathway","1/27","28/18805",0.0357142857142857,24.8743386243386,4.79379654373898,0.0394602308209935,0.230321067876779,0.195159846183202,"RNF125",1,"REM_vs_REL"
"GO:0060586","multicellular organismal-level iron ion homeostasis","1/27","28/18805",0.0357142857142857,24.8743386243386,4.79379654373898,0.0394602308209935,0.230321067876779,0.195159846183202,"B2M",1,"REM_vs_REL"
"GO:0009649","entrainment of circadian clock","1/27","29/18805",0.0344827586206897,24.0166028097063,4.70349860902026,0.0408414191773784,0.230321067876779,0.195159846183202,"GNAQ",1,"REM_vs_REL"
"GO:0010039","response to iron ion","1/27","29/18805",0.0344827586206897,24.0166028097063,4.70349860902026,0.0408414191773784,0.230321067876779,0.195159846183202,"B2M",1,"REM_vs_REL"
"GO:0034695","response to prostaglandin E","1/27","29/18805",0.0344827586206897,24.0166028097063,4.70349860902026,0.0408414191773784,0.230321067876779,0.195159846183202,"GNAQ",1,"REM_vs_REL"
"GO:0090140","regulation of mitochondrial fission","1/27","30/18805",0.0333333333333333,23.216049382716,4.61763735389876,0.0422206949380418,0.230321067876779,0.195159846183202,"DDHD2",1,"REM_vs_REL"
"GO:0007064","mitotic sister chromatid cohesion","1/27","31/18805",0.032258064516129,22.4671445639188,4.53585389562635,0.0435980606497153,0.230321067876779,0.195159846183202,"STAG2",1,"REM_vs_REL"
"GO:0019433","triglyceride catabolic process","1/27","31/18805",0.032258064516129,22.4671445639188,4.53585389562635,0.0435980606497153,0.230321067876779,0.195159846183202,"DDHD2",1,"REM_vs_REL"
"GO:0019883","antigen processing and presentation of endogenous antigen","1/27","31/18805",0.032258064516129,22.4671445639188,4.53585389562635,0.0435980606497153,0.230321067876779,0.195159846183202,"B2M",1,"REM_vs_REL"
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","1/27","31/18805",0.032258064516129,22.4671445639188,4.53585389562635,0.0435980606497153,0.230321067876779,0.195159846183202,"B2M",1,"REM_vs_REL"
"GO:0033688","regulation of osteoblast proliferation","1/27","31/18805",0.032258064516129,22.4671445639188,4.53585389562635,0.0435980606497153,0.230321067876779,0.195159846183202,"EIF2AK2",1,"REM_vs_REL"
"GO:0034315","regulation of Arp2/3 complex-mediated actin nucleation","1/27","31/18805",0.032258064516129,22.4671445639188,4.53585389562635,0.0435980606497153,0.230321067876779,0.195159846183202,"WASHC4",1,"REM_vs_REL"
"GO:0150117","positive regulation of cell-substrate junction organization","1/27","31/18805",0.032258064516129,22.4671445639188,4.53585389562635,0.0435980606497153,0.230321067876779,0.195159846183202,"MAP4K4",1,"REM_vs_REL"
"GO:0150146","cell junction disassembly","1/27","31/18805",0.032258064516129,22.4671445639188,4.53585389562635,0.0435980606497153,0.230321067876779,0.195159846183202,"MAP4K4",1,"REM_vs_REL"
"GO:0051057","positive regulation of small GTPase mediated signal transduction","3/26","68/18805",0.0441176470588235,31.9089366515837,9.5008848975849,0.000110778448699063,0.0989251546882634,0.0725307316745445,"KRAS/SHOC2/FXR1",3,"DX_vs_REL"
"GO:0061515","myeloid cell development","3/26","90/18805",0.0333333333333333,24.1089743589744,8.17678491309263,0.000254498896249741,0.11363375717551,0.0833149018249154,"TMOD3/FOXP1/MYB",3,"DX_vs_REL"
"GO:0060252","positive regulation of glial cell proliferation","2/26","24/18805",0.0833333333333333,60.2724358974359,10.8112174965551,0.00049793302621682,0.120727277449538,0.0885157854348,"KRAS/MYB",2,"DX_vs_REL"
"GO:0048169","regulation of long-term neuronal synaptic plasticity","2/26","25/18805",0.08,57.8615384615385,10.5856219696992,0.000540771679505209,0.120727277449538,0.0885157854348,"KRAS/FXR1",2,"DX_vs_REL"
"GO:0042634","regulation of hair cycle","2/26","29/18805",0.0689655172413793,49.8806366047745,9.80189121631089,0.000729360608188097,0.130263804622394,0.0955078522722097,"CLOCK/NIPBL",2,"DX_vs_REL"
"GO:0033144","negative regulation of intracellular steroid hormone receptor signaling pathway","2/26","37/18805",0.0540540540540541,39.0956340956341,8.63063272439147,0.00118833494984201,0.145580418427661,0.106737808996293,"FOXP1/CLOCK",2,"DX_vs_REL"
"GO:0071425","hematopoietic stem cell proliferation","2/26","37/18805",0.0540540540540541,39.0956340956341,8.63063272439147,0.00118833494984201,0.145580418427661,0.106737808996293,"ETV6/EIF2AK2",2,"DX_vs_REL"
"GO:0060251","regulation of glial cell proliferation","2/26","42/18805",0.0476190476190476,34.4413919413919,8.07297144064723,0.00152976189402792,0.145580418427661,0.106737808996293,"KRAS/MYB",2,"DX_vs_REL"
"GO:1901532","regulation of hematopoietic progenitor cell differentiation","2/26","42/18805",0.0476190476190476,34.4413919413919,8.07297144064723,0.00152976189402792,0.145580418427661,0.106737808996293,"EIF2AK2/MYB",2,"DX_vs_REL"
"GO:0046777","protein autophosphorylation","3/26","173/18805",0.0173410404624277,12.5422409959982,5.67491049213979,0.00170270920391353,0.145580418427661,0.106737808996293,"EIF2AK2/EIF2AK3/TNIK",3,"DX_vs_REL"
"GO:0031018","endocrine pancreas development","2/26","46/18805",0.0434782608695652,31.4464882943144,7.69284260038407,0.00183267867339586,0.145580418427661,0.106737808996293,"CLOCK/EIF2AK3",2,"DX_vs_REL"
"GO:0034198","cellular response to amino acid starvation","2/26","55/18805",0.0363636363636364,26.3006993006993,6.99179679961477,0.00260949101133195,0.145580418427661,0.106737808996293,"EIF2AK2/EIF2AK3",2,"DX_vs_REL"
"GO:1990928","response to amino acid starvation","2/26","58/18805",0.0344827586206897,24.9403183023873,6.79443880870519,0.00289732436464302,0.145580418427661,0.106737808996293,"EIF2AK2/EIF2AK3",2,"DX_vs_REL"
"GO:0017148","negative regulation of translation","3/26","213/18805",0.0140845070422535,10.1868905742145,5.01730906317126,0.00307386937598139,0.145580418427661,0.106737808996293,"EIF2AK2/EIF2AK3/FXR1",3,"DX_vs_REL"
"GO:0048168","regulation of neuronal synaptic plasticity","2/26","60/18805",0.0333333333333333,24.1089743589744,6.67097230704756,0.00309714068789783,0.145580418427661,0.106737808996293,"KRAS/FXR1",2,"DX_vs_REL"
"GO:0014009","glial cell proliferation","2/26","61/18805",0.0327868852459016,23.7137452711223,6.61147096396475,0.00319941440799879,0.145580418427661,0.106737808996293,"KRAS/MYB",2,"DX_vs_REL"
"GO:0051960","regulation of nervous system development","4/26","454/18805",0.00881057268722467,6.37241613012538,4.31164769549694,0.00328841320897415,0.145580418427661,0.106737808996293,"EIF2AK3/KRAS/MYB/FXR1",4,"DX_vs_REL"
"GO:0030099","myeloid cell differentiation","4/26","455/18805",0.00879120879120879,6.35841081994928,4.30525852576249,0.00331446996059417,0.145580418427661,0.106737808996293,"TMOD3/FOXP1/UBASH3B/MYB",4,"DX_vs_REL"
"GO:0045637","regulation of myeloid cell differentiation","3/26","220/18805",0.0136363636363636,9.86276223776224,4.92010895853152,0.00336692068718482,0.145580418427661,0.106737808996293,"FOXP1/UBASH3B/MYB",3,"DX_vs_REL"
"GO:0050769","positive regulation of neurogenesis","3/26","234/18805",0.0128205128205128,9.27268244575937,4.73818705464333,0.00400327071496574,0.145580418427661,0.106737808996293,"KRAS/MYB/FXR1",3,"DX_vs_REL"
"GO:0014015","positive regulation of gliogenesis","2/26","73/18805",0.0273972602739726,19.8155953635406,5.99325676956964,0.0045480750370272,0.145580418427661,0.106737808996293,"KRAS/MYB",2,"DX_vs_REL"
"GO:0033143","regulation of intracellular steroid hormone receptor signaling pathway","2/26","73/18805",0.0273972602739726,19.8155953635406,5.99325676956964,0.0045480750370272,0.145580418427661,0.106737808996293,"FOXP1/CLOCK",2,"DX_vs_REL"
"GO:0071479","cellular response to ionizing radiation","2/26","75/18805",0.0266666666666667,19.2871794871795,5.90451234235385,0.00479434644916209,0.145580418427661,0.106737808996293,"CLOCK/NIPBL",2,"DX_vs_REL"
"GO:0031016","pancreas development","2/26","80/18805",0.025,18.0817307692308,5.69693831574929,0.00543643714765633,0.145580418427661,0.106737808996293,"CLOCK/EIF2AK3",2,"DX_vs_REL"
"GO:0006446","regulation of translational initiation","2/26","83/18805",0.0240963855421687,17.4281742354032,5.58120263106423,0.00583963983914474,0.145580418427661,0.106737808996293,"EIF2AK2/EIF2AK3",2,"DX_vs_REL"
"GO:0042093","T-helper cell differentiation","2/26","86/18805",0.0232558139534884,16.8202146690519,5.47136691585161,0.0062561701365117,0.145580418427661,0.106737808996293,"FOXP1/MYB",2,"DX_vs_REL"
"GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","2/26","88/18805",0.0227272727272727,16.4379370629371,5.40117248084906,0.00654120757657446,0.145580418427661,0.106737808996293,"FOXP1/MYB",2,"DX_vs_REL"
"GO:0030968","endoplasmic reticulum unfolded protein response","2/26","88/18805",0.0227272727272727,16.4379370629371,5.40117248084906,0.00654120757657446,0.145580418427661,0.106737808996293,"EIF2AK2/EIF2AK3",2,"DX_vs_REL"
"GO:0002287","alpha-beta T cell activation involved in immune response","2/26","89/18805",0.0224719101123595,16.2532411408816,5.36693314614785,0.00668591944881914,0.145580418427661,0.106737808996293,"FOXP1/MYB",2,"DX_vs_REL"
"GO:0002293","alpha-beta T cell differentiation involved in immune response","2/26","89/18805",0.0224719101123595,16.2532411408816,5.36693314614785,0.00668591944881914,0.145580418427661,0.106737808996293,"FOXP1/MYB",2,"DX_vs_REL"
"GO:0051962","positive regulation of nervous system development","3/26","285/18805",0.0105263157894737,7.61336032388664,4.18600447861312,0.00691969429267031,0.145580418427661,0.106737808996293,"KRAS/MYB/FXR1",3,"DX_vs_REL"
"GO:0002292","T cell differentiation involved in immune response","2/26","97/18805",0.0206185567010309,14.9127676447264,5.11165203986889,0.00789572465677409,0.145580418427661,0.106737808996293,"FOXP1/MYB",2,"DX_vs_REL"
"GO:0051056","regulation of small GTPase mediated signal transduction","3/26","303/18805",0.0099009900990099,7.16108149276466,4.02294868994987,0.00818509535933858,0.145580418427661,0.106737808996293,"KRAS/SHOC2/FXR1",3,"DX_vs_REL"
"GO:0045638","negative regulation of myeloid cell differentiation","2/26","100/18805",0.02,14.4653846153846,5.02360484706738,0.00837302448003404,0.145580418427661,0.106737808996293,"UBASH3B/MYB",2,"DX_vs_REL"
"GO:0048661","positive regulation of smooth muscle cell proliferation","2/26","101/18805",0.0198019801980198,14.3221629855293,4.99509493673558,0.00853495635816762,0.145580418427661,0.106737808996293,"FOXP1/MYB",2,"DX_vs_REL"
"GO:0034620","cellular response to unfolded protein","2/26","102/18805",0.0196078431372549,14.1817496229261,4.96698755119047,0.008698297694693,0.145580418427661,0.106737808996293,"EIF2AK2/EIF2AK3",2,"DX_vs_REL"
"GO:0051146","striated muscle cell differentiation","3/26","311/18805",0.00964630225080386,6.97687360870641,3.95470783367234,0.00878861789678827,0.145580418427661,0.106737808996293,"TMOD3/FOXP1/KRAS",3,"DX_vs_REL"
"GO:0032602","chemokine production","2/26","105/18805",0.019047619047619,13.7765567765568,4.88498505917822,0.00919673954118411,0.145580418427661,0.106737808996293,"EIF2AK2/FOXP1",2,"DX_vs_REL"
"GO:0032642","regulation of chemokine production","2/26","105/18805",0.019047619047619,13.7765567765568,4.88498505917822,0.00919673954118411,0.145580418427661,0.106737808996293,"EIF2AK2/FOXP1",2,"DX_vs_REL"
"GO:0043367","CD4-positive, alpha-beta T cell differentiation","2/26","107/18805",0.0186915887850467,13.5190510424155,4.8321597723183,0.00953601018469769,0.145580418427661,0.106737808996293,"FOXP1/MYB",2,"DX_vs_REL"
"GO:0062197","cellular response to chemical stress","3/26","323/18805",0.00928792569659443,6.71767087401762,3.85675006003578,0.00974211369969553,0.145580418427661,0.106737808996293,"FOXP1/EIF2AK3/MYB",3,"DX_vs_REL"
"GO:0048144","fibroblast proliferation","2/26","110/18805",0.0181818181818182,13.1503496503496,4.75551929266506,0.0100553030283757,0.145580418427661,0.106737808996293,"GNG2/MYB",2,"DX_vs_REL"
"GO:0014013","regulation of gliogenesis","2/26","112/18805",0.0178571428571429,12.915521978022,4.70606741997806,0.010408377999002,0.145580418427661,0.106737808996293,"KRAS/MYB",2,"DX_vs_REL"
"GO:0030316","osteoclast differentiation","2/26","113/18805",0.0176991150442478,12.8012253233492,4.6818123440424,0.0105869679190483,0.145580418427661,0.106737808996293,"FOXP1/UBASH3B",2,"DX_vs_REL"
"GO:0042752","regulation of circadian rhythm","2/26","113/18805",0.0176991150442478,12.8012253233492,4.6818123440424,0.0105869679190483,0.145580418427661,0.106737808996293,"CLOCK/FXR1",2,"DX_vs_REL"
"GO:0048872","homeostasis of number of cells","3/26","339/18805",0.00884955752212389,6.40061266167461,3.73363645261921,0.0111046459809289,0.145580418427661,0.106737808996293,"TMOD3/KRAS/MYB",3,"DX_vs_REL"
"GO:0007265","Ras protein signal transduction","2/26","118/18805",0.0169491525423729,12.2588005215124,4.56498021588131,0.0115002894934282,0.145580418427661,0.106737808996293,"KRAS/SHOC2",2,"DX_vs_REL"
"GO:0035967","cellular response to topologically incorrect protein","2/26","118/18805",0.0169491525423729,12.2588005215124,4.56498021588131,0.0115002894934282,0.145580418427661,0.106737808996293,"EIF2AK2/EIF2AK3",2,"DX_vs_REL"
"GO:0030518","nuclear receptor-mediated steroid hormone signaling pathway","2/26","119/18805",0.0168067226890756,12.1557853910795,4.54245907936815,0.0116870016514231,0.145580418427661,0.106737808996293,"FOXP1/CLOCK",2,"DX_vs_REL"
"GO:0051092","positive regulation of NF-kappaB transcription factor activity","2/26","120/18805",0.0166666666666667,12.0544871794872,4.52020609497124,0.0118750542734384,0.145580418427661,0.106737808996293,"EIF2AK2/CLOCK",2,"DX_vs_REL"
"GO:0042303","molting cycle","2/26","121/18805",0.0165289256198347,11.9548633184997,4.49821576643894,0.0120644435950897,0.145580418427661,0.106737808996293,"CLOCK/NIPBL",2,"DX_vs_REL"
"GO:0042633","hair cycle","2/26","121/18805",0.0165289256198347,11.9548633184997,4.49821576643894,0.0120644435950897,0.145580418427661,0.106737808996293,"CLOCK/NIPBL",2,"DX_vs_REL"
"GO:0006413","translational initiation","2/26","124/18805",0.0161290322580645,11.6656327543424,4.4337680789117,0.0126405942211713,0.145580418427661,0.106737808996293,"EIF2AK2/EIF2AK3",2,"DX_vs_REL"
"GO:0061640","cytoskeleton-dependent cytokinesis","2/26","126/18805",0.0158730158730159,11.480463980464,4.39202228956821,0.0130313094441774,0.145580418427661,0.106737808996293,"ORC4/EXOC1",2,"DX_vs_REL"
"GO:0072089","stem cell proliferation","2/26","128/18805",0.015625,11.3010817307692,4.3512077833506,0.0134272817264546,0.145580418427661,0.106737808996293,"ETV6/EIF2AK2",2,"DX_vs_REL"
